f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.79559,0,82.89681,66.14624,0.7257678,0.403528,-0.5998123,-0.6909344,0.1649954,-0.3437457,-0.9244541,-0.1860372,-0.2706782,-0.9445229,-0.2764288,-0.3413062,0.8983858,-0.4329306,-0.3415089,0.8342319,0,1,1,0,0,27.92587,65.88859,72.08713,18.72732,16.93834,6.912474,81.705,8.706394,55.19285,R
1,1.725437,0,82.89681,67.8514,0.8510101,0.4305143,-0.5754948,-0.6953152,0.134317,-0.2691794,-0.9536778,-0.1546691,-0.233712,-0.9599251,-0.2733029,-0.4127084,0.8688943,-0.4362282,-0.4188502,0.7964104,0,1,1,0,0,27.49813,66.68304,72.68755,18.95055,17.11242,6.719756,81.03101,6.937238,56.8195,R
1,1.749379,0,82.89681,67.63017,0.8509897,0.4218047,-0.5515442,-0.7196387,0.1187332,-0.2527209,-0.9602264,-0.143919,-0.2173557,-0.9654242,-0.2714098,-0.4360971,0.8579954,-0.4465947,-0.4306782,0.7842637,0,1,1,0,0,27.87098,66.71755,72.75546,18.48286,16.6412,6.636712,80.20403,6.800381,55.91908,R
1,1.731361,0,82.89681,66.64071,0.869918,0.3920542,-0.5573481,-0.7318857,0.1402947,-0.2390357,-0.9608222,-0.1413118,-0.1983702,-0.9698868,-0.2939532,-0.4432023,0.8468549,-0.4575307,-0.4350507,0.7754976,0,1,1,0,0,28.0358,66.58714,72.97054,18.20739,16.52617,6.777591,79.47235,7.056828,55.01908,R
1,1.704924,0,82.89681,66.94648,1,0.4097134,-0.5444394,-0.7319294,0.1443565,-0.2086917,-0.9672688,-0.1115422,-0.2138886,-0.970469,-0.3177089,-0.5030315,0.8037539,-0.4740496,-0.4818549,0.7369483,0,1,1,0,0,27.62262,66.63791,72.97588,18.17747,16.51957,6.895179,76.7585,6.459863,55.61913,R
1,1.722545,0,82.89681,67.12598,0.8782482,0.4386525,-0.5483127,-0.7119953,0.1723081,-0.2291721,-0.9580136,-0.09980749,-0.1941475,-0.9758818,-0.3036005,-0.4429353,0.8435846,-0.4637957,-0.4420659,0.7677703,0,1,1,0,0,27.78189,66.6282,73.19113,18.36162,16.66338,6.750595,80.20765,7.249599,55.82993,R
1,1.685433,0,82.89681,67.77351,0.9135334,0.3444909,-0.6176514,-0.7069885,0.1107955,-0.2469514,-0.962673,-0.1323343,-0.2327844,-0.9634827,-0.329294,-0.4123094,0.8494507,-0.4451977,-0.4198138,0.7909207,0,1,1,0,0,27.27159,66.74423,72.92914,19.08906,17.44804,7.134878,80.28182,6.560009,56.99128,R
1,1.522193,0,82.89681,68.43713,1,0.2777032,-0.6549616,-0.7027847,-0.01571677,-0.1735801,-0.9846944,-0.02603259,-0.2569447,-0.9660755,-0.4420477,-0.5275467,0.7254573,-0.5691887,-0.5180249,0.6384938,0,1,1,0,0,25.63,67.67915,73.13387,20.26887,18.02497,7.604777,72.27372,11.36038,59.3389,R
1,1.54009,0,82.89681,65.72983,1,0.2298286,-0.6583715,-0.7167467,0.009732556,-0.1911974,-0.9815033,-0.1437394,-0.2371452,-0.9607815,-0.4326009,-0.4900347,0.7567843,-0.5749457,-0.4777265,0.6642401,0,1,1,0,0,25.31038,67.18292,73.0947,19.6399,17.60434,7.800235,72.02457,7.769214,57.97696,R
1,1.549903,0,82.89681,65.1356,1,0.221435,-0.6716868,-0.7069677,-0.03128396,-0.2389259,-0.9705337,-0.1113758,-0.2595773,-0.9592784,-0.4298065,-0.4636434,0.774791,-0.5641729,-0.464089,0.6828838,0,1,1,0,0,25.45172,67.22324,73.01934,19.63241,17.6282,7.721055,73.12362,9.041726,57.47894,R
1,1.557879,0,82.89681,65.99281,1,0.2534864,-0.6823068,-0.6857128,-0.02286027,-0.2677615,-0.963214,-0.1156841,-0.2784876,-0.9534473,-0.4164061,-0.4544747,0.7874381,-0.5572146,-0.4693588,0.6849922,0,1,1,0,0,25.27385,67.03346,72.79781,19.77151,17.90268,7.384579,74.17085,8.595933,58.27547,R
1,1.559477,0,82.89681,66.54209,1,0.276774,-0.6586702,-0.6996783,-0.03229262,-0.2552017,-0.9663484,-0.1129622,-0.2883274,-0.9508454,-0.3811766,-0.5017033,0.7765296,-0.5151463,-0.5051737,0.6924044,0,1,1,0,0,25.37237,66.84087,72.62926,20.05334,17.96078,7.418818,73.49184,9.026682,58.16104,R
1,1.578087,0,82.89681,66.20805,1,0.3123361,-0.6716484,-0.6718144,0.03281727,-0.2723278,-0.9616447,-0.109913,-0.2894517,-0.9508611,-0.3927531,-0.4539469,0.7997982,-0.5363157,-0.4545655,0.7111509,0,1,1,0,0,25.39122,66.87742,72.63277,19.88308,17.73743,7.394919,75.67426,7.394899,58.511,R
1,1.690643,0,82.89681,67.7002,0.9892555,0.3854595,-0.6462484,-0.6586227,0.1128139,-0.273672,-0.955184,-0.09472498,-0.2957897,-0.9505449,-0.3492099,-0.3691081,0.8612849,-0.4811488,-0.3511639,0.8032308,0,1,1,0,0,26.33466,66.68658,72.6192,18.75059,16.85246,7.378262,79.27543,6.492802,58.73031,R
1,1.846246,0,82.89681,64.30727,0.7157975,0.444517,-0.5747675,-0.6870568,0.182348,-0.3844312,-0.9049652,-0.1434702,-0.2752546,-0.9506057,-0.2776705,-0.3136332,0.9080382,-0.4432858,-0.3242972,0.8356608,0,1,1,0,0,27.5155,65.55122,72.2951,17.71387,16.38355,6.720632,81.31007,9.51847,54.13921,R
1,1.799069,0,82.89681,62.57822,0.9053425,0.4532132,-0.5673049,-0.6875776,0.2010357,-0.3966988,-0.8956644,-0.06711061,-0.3182924,-0.9456141,-0.3171725,-0.4281881,0.8462012,-0.5095018,-0.4086143,0.7572598,0,1,1,0,0,26.89022,65.39209,72.19637,17.39929,15.86043,6.946793,76.67115,8.203939,53.51062,R
1,1.749482,0,82.89681,58.46649,0.9583933,0.4168755,-0.5201221,-0.7454448,0.2079641,-0.4262187,-0.8803912,0.01387859,-0.3580911,-0.9335834,-0.3116226,-0.6048059,0.7328718,-0.512176,-0.5764196,0.636723,0,1,1,0,0,28.0002,65.30199,71.80027,18.4263,16.45152,7.492579,70.5119,8.134682,49.13365,R
1,1.763614,0,82.89681,58.36014,0.9218166,0.424845,-0.5264251,-0.7364668,0.1984446,-0.432372,-0.8795876,0.0254567,-0.3546416,-0.9346557,-0.3109085,-0.5634781,0.7653943,-0.515903,-0.5399086,0.6650885,0,1,1,0,0,27.94063,65.31285,71.81088,18.06964,16.31688,7.175333,72.11623,8.468941,49.31007,R
1,1.771627,0,82.89681,60.93885,0.9207848,0.41269,-0.5743004,-0.7070121,0.1964728,-0.4213479,-0.8853611,-0.04556483,-0.3306402,-0.9426563,-0.3271834,-0.4830683,0.8121552,-0.5161673,-0.4586432,0.7233378,0,1,1,0,0,27.34188,65.26502,72.14192,17.67976,16.10382,7.183888,74.58989,8.463663,51.78909,R
