0.8596712,0.9331086,0,101.7475,2.261894,1,0.06508218,0.5409157,-0.838555,0.4406018,0.8055427,0.3961957,-0.0003743087,0.4000519,-0.9164924,-0.03190543,0.3097107,-0.9502953,0.01297711,0.1661839,-0.9860094,0,0,1,1,1,45.22197,41.56125,97.46936,91.81401,74.34087,24.23449,14.1336,77.65665,6.455807,F
0.9886874,0.899466,0,101.7475,14.01549,0.7037824,0.3020562,0.3245406,-0.8963456,0.2458526,0.9161804,0.3164963,0.008558054,0.3962986,-0.9180818,-0.0786007,0.2612755,-0.9620588,-0.08331538,0.1157277,-0.9897806,0,0,1,1,1,42.484,42.62847,97.7133,92.37322,74.10399,22.90821,12.30081,77.869,21.84615,F
0.3789398,0.733358,0,91.1678,6.739172,0.8849447,-0.130046,-0.5031461,-0.8543606,0.0595646,-0.6539086,0.7542253,-0.08294977,-0.2256951,-0.9706602,-0.06973507,-0.1426123,-0.987319,-0.01499863,-0.07741348,-0.9968863,0,0,1,1,1,35.80449,29.45208,89.79987,84.5171,67.97394,21.29582,12.06934,90.48359,22.81733,F
0.9343741,0.6721718,0,84.23145,12.93082,1,-0.1612254,-0.5594621,-0.8130243,-0.01420558,-0.8070481,0.5903148,-0.09144594,-0.2237588,-0.9703451,-0.0444426,-0.09692565,-0.9942989,-0.03014014,-0.09096096,-0.9953982,0,0,1,1,1,31.00066,29.1615,78.96245,74.75407,59.5842,18.87684,11.87097,74.068,10.93398,F
1,0.6539119,0,83.84568,12.54873,1,-0.1505447,-0.5651859,-0.811111,-0.03103882,-0.816228,0.5768955,-0.09178799,-0.211869,-0.9729781,-0.03559896,-0.0881931,-0.9954671,-0.005949968,-0.0841301,-0.9964371,0,0,1,1,1,30.8015,29.2891,78.54902,74.20911,59.20754,18.99417,12.06487,72.48609,9.417437,F
1,0.6875339,0,83.82891,11.2245,1,-0.143749,-0.5497538,-0.8228652,0.007517993,-0.7692051,0.6389577,-0.09070239,-0.2016279,-0.9752534,-0.03941339,-0.08330604,-0.9957443,0.01612424,-0.05984903,-0.9980772,0,0,1,1,1,30.92589,27.9772,78.66054,74.10953,59.20099,19.36242,12.1091,74.91576,12.09439,F
1,0.7148325,0,83.82799,12.40675,1,-0.1516859,-0.5323557,-0.8328198,0.02542886,-0.7471375,0.6641829,-0.09544642,-0.2153094,-0.9718703,-0.03928069,-0.1029906,-0.9939064,0.01310579,-0.07789779,-0.9968752,0,0,1,1,1,31.01972,27.33666,78.54078,74.07781,59.26881,19.22174,12.13662,75.60627,13.85783,F
1,0.7029395,0,83.82794,13.20251,1,-0.1562437,-0.5317491,-0.8323646,0.01603117,-0.7543554,0.6562705,-0.08831957,-0.2017744,-0.9754418,-0.0322745,-0.09530065,-0.9949252,0.01793691,-0.07691263,-0.9968765,0,0,1,1,1,31.12776,27.55345,78.65577,74.09081,59.21284,19.25517,12.0862,75.48589,13.6108,F
1,0.7217237,0,83.82793,11.39281,1,-0.2074351,-0.5422081,-0.8142365,-0.07608384,-0.7518219,0.6549618,-0.1239544,-0.1967596,-0.9725847,-0.0558994,-0.128824,-0.9900907,-0.04990485,-0.186107,-0.9812613,0,0,1,1,1,30.82504,27.85676,78.47366,74.08015,58.99586,19.17325,12.08648,75.22088,12.32408,F
1,0.7797842,0,83.82793,10.0189,1,-0.2803846,-0.5519084,-0.7853544,-0.07688777,-0.6006969,0.7957709,-0.1430335,-0.2577645,-0.9555621,-0.06856537,-0.228209,-0.9711949,-0.05391988,-0.2927456,-0.9546688,0,0,1,1,1,30.50059,25.8725,78.06508,73.56478,58.61454,19.41489,12.4216,79.5782,16.51599,F
1,0.7722323,0,83.82793,9.070653,1,-0.2911786,-0.5586103,-0.7766399,-0.08631595,-0.5780618,0.8114149,-0.1684413,-0.2588804,-0.9511091,-0.06993525,-0.2185275,-0.9733215,-0.02976663,-0.2770737,-0.9603875,0,0,1,1,1,30.6813,25.72896,77.98956,73.48991,58.61803,19.79111,13.11958,79.7117,16.61675,F
1,0.7146605,0,83.82793,5.899835,1,-0.2378518,-0.6110888,-0.7549815,-0.1681634,-0.6783381,0.7152472,-0.1961383,-0.2518175,-0.9476908,-0.08509315,-0.1983857,-0.9764232,-0.03823199,-0.2541628,-0.9664055,0,0,1,1,1,29.68107,27.75582,77.89143,73.38284,58.29993,20.10669,13.37244,75.31596,10.64027,F
1,0.6428754,0,83.82793,13.84217,1,-0.1659849,-0.6084043,-0.7760755,-0.133258,-0.8368348,0.5309894,-0.1000009,-0.2635542,-0.9594472,-0.0389764,-0.1847796,-0.9820068,-0.002963852,-0.2316179,-0.9728023,0,0,1,1,1,29.87207,31.30851,78.26576,73.54559,58.21421,19.94331,11.97998,70.01865,6.887433,F
1,0.5289785,0,83.82793,25.42778,0.9137855,-0.1407692,-0.5937025,-0.792276,-0.07866667,-0.9315853,0.354909,0.005160309,-0.3142312,-0.9493325,0.03245353,-0.1907644,-0.9810992,0.06524109,-0.119768,-0.990656,0,0,1,1,1,29.96715,35.64432,78.02236,73.52939,58.19075,19.11998,11.31448,61.85244,9.281721,F
1,0.5514206,0,83.82793,31.36387,0.6730952,-0.08828654,-0.5090043,-0.8562243,-0.115267,-0.9537541,0.2776087,-0.008392159,-0.3964491,-0.9180183,0.03704411,-0.2302643,-0.9724228,0.09471835,-0.08736524,-0.9916631,0,0,1,1,1,29.34207,37.33752,77.17231,72.8543,57.61195,19.32433,11.93829,57.79749,13.49161,F
