f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,0,0,81.76447,51.97418,0,-0.3350262,-0.2499709,-0.9084448,-0.1600892,-0.1363693,-0.9776374,-0.1940075,-0.2133762,-0.9575133,-0.2775855,-0.1963348,-0.9404249,-0.2505967,-0.1638164,-0.9541307,1,1,1,1,1,27.37507,61.2439,68.99765,64.45775,52.37157,16.30521,7.449096,11.5934,45.21175,A
1,0,0,81.76447,52.47619,0,-0.3509839,-0.2553533,-0.9008912,-0.1615971,-0.1572617,-0.9742459,-0.1969676,-0.2221674,-0.954906,-0.2781979,-0.2045876,-0.9384827,-0.2534678,-0.1724869,-0.9518416,1,1,1,1,1,26.96692,61.16864,68.90765,64.36141,52.29522,16.27153,7.49526,11.49512,45.10509,A
1,0,0,81.76447,52.25746,0,-0.3444172,-0.2616228,-0.9016265,-0.1677272,-0.1494181,-0.9744444,-0.2015447,-0.2174458,-0.9550377,-0.2851293,-0.2018858,-0.9369864,-0.2556241,-0.1696153,-0.9517809,1,1,1,1,1,26.6781,61.11647,68.90767,64.36339,52.37299,16.28574,7.44143,11.59541,44.9781,A
1,0,0,81.76447,52.16962,0,-0.3371616,-0.2570385,-0.9056783,-0.16419,-0.1401356,-0.9764239,-0.1968518,-0.2136691,-0.9568672,-0.2819512,-0.1991916,-0.9385234,-0.2530188,-0.1672104,-0.9529019,1,1,1,1,1,26.61146,61.16457,68.97253,64.44476,52.40427,16.30506,7.412294,11.65782,44.88913,A
1,0,0,81.76447,52.3114,0,-0.3438438,-0.2546714,-0.9038329,-0.1633846,-0.1447614,-0.975884,-0.1968008,-0.2188345,-0.9557096,-0.2814452,-0.2023109,-0.938008,-0.2538792,-0.1703754,-0.9521121,1,1,1,1,1,27.39353,61.15763,68.93438,64.41372,52.36247,16.29294,7.412828,11.61961,45.40964,A
1,0,0,81.76447,52.29689,0,-0.3433793,-0.255845,-0.9036781,-0.1681326,-0.1417889,-0.9755139,-0.2007639,-0.214207,-0.9559337,-0.2848713,-0.1991566,-0.9376487,-0.2568575,-0.1674008,-0.9518409,1,1,1,1,1,26.60705,61.09735,68.92705,64.43295,52.42343,16.26677,7.41433,11.67314,44.97884,A
1,0,0,81.76447,52.12,0,-0.3420139,-0.254516,-0.9045707,-0.1671458,-0.142428,-0.9755903,-0.1985173,-0.2135964,-0.9565393,-0.2824139,-0.2010256,-0.9379931,-0.2569195,-0.1698954,-0.9513822,1,1,1,1,1,26.61537,61.09418,68.94488,64.45901,52.41184,16.25306,7.42464,11.71193,44.85704,A
1,0,0,81.76447,52.20826,0,-0.3464176,-0.2508652,-0.9039145,-0.1676642,-0.1514802,-0.9741368,-0.1997468,-0.2248496,-0.9537001,-0.2842094,-0.2130048,-0.9348015,-0.2610739,-0.1799846,-0.9483912,1,1,1,1,1,27.35134,61.06657,68.86559,64.36222,52.31438,16.21178,7.422868,11.67844,45.29483,A
1,0,0,81.76447,52.3453,0,-0.357291,-0.2421782,-0.9020492,-0.1774945,-0.1382537,-0.9743621,-0.2064704,-0.2070103,-0.9563037,-0.2891803,-0.1955753,-0.9370832,-0.2591151,-0.1614138,-0.952263,1,1,1,1,1,27.35654,61.02136,68.93465,64.48404,52.5284,16.2516,7.444891,11.8439,45.44754,A
1,0,0,81.76447,52.40269,0,-0.3578316,-0.2377667,-0.9030081,-0.1705749,-0.1392709,-0.9754526,-0.2002143,-0.2089507,-0.9572115,-0.2823992,-0.1979269,-0.9386563,-0.2539535,-0.1638975,-0.9532289,1,1,1,1,1,27.49567,61.08862,68.97298,64.5204,52.50071,16.26989,7.466323,11.81501,45.46908,A
1,0,0,81.76447,52.30927,0,-0.4068578,-0.1619832,-0.8990151,-0.222808,-0.09041973,-0.97066,-0.252059,-0.1699943,-0.9526637,-0.3314786,-0.1647169,-0.9289727,-0.3090162,-0.1288068,-0.9422939,1,1,1,1,1,27.18201,60.52713,68.66949,64.43972,52.77994,15.8781,7.444019,12.24048,45.71462,A
1,0,0,82.69614,36.10492,0,-0.3485416,0.07502002,-0.9342862,-0.2924857,0.1295774,-0.9474502,-0.3735267,0.1151649,-0.9204427,-0.3918827,0.1570527,-0.9065111,-0.3676268,0.1798792,-0.9124112,1,1,1,1,1,23.58973,61.67852,70.71752,67.49065,56.2186,15.69277,8.215522,12.18553,45.12786,A
1,0.222095,0,86.74951,58.0078,0,-0.2627037,-0.00373548,-0.9648694,-0.1048421,-0.09101279,-0.9903155,-0.1161418,-0.06190548,-0.9913016,-0.09307331,-0.0433375,-0.9947156,-0.05973301,-0.01564394,-0.9980918,0,1,1,1,1,34.15853,70.07797,78.1312,73.11114,58.97543,18.30647,11.00687,12.37593,45.73843,A
