f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.510589,0,82.89681,63.35949,1,0.3512676,-0.673397,-0.6504979,-0.0728808,-0.4918555,-0.8676212,0.2215982,-0.4002453,-0.889212,-0.2461436,-0.6187962,0.7459923,-0.4368647,-0.5638052,0.7009087,0,1,1,0,0,26.7844,65.57947,70.21064,22.63568,18.80243,8.326081,72.04478,20.15895,55.51641,V
1,1.605553,0,82.89681,63.89287,0.9706485,0.3572448,-0.6501151,-0.6706164,-0.09440644,-0.5079421,-0.8562022,0.195466,-0.421704,-0.8854145,-0.2516819,-0.5052072,0.8254828,-0.4320167,-0.4308672,0.7922847,0,1,1,0,0,26.95106,65.27012,70.24703,21.77039,17.97054,8.352425,75.67283,20.15949,54.71038,V
1,1.626076,0,82.89681,64.24013,0.9383624,0.3082579,-0.6431612,-0.7009427,-0.102094,-0.4879028,-0.8669069,0.1378603,-0.4348054,-0.8899094,-0.2128807,-0.5383475,0.8153918,-0.3982128,-0.420496,0.815236,0,1,1,0,0,27.80361,65.2522,70.60895,21.57064,17.71988,8.717702,75.01324,18.61315,53.69199,V
1,1.631891,0,82.89681,63.20066,0.912247,0.2144543,-0.7084232,-0.6724179,-0.1350225,-0.5361568,-0.8332496,0.07983055,-0.5175328,-0.8519313,-0.2798669,-0.4295366,0.8585877,-0.4499263,-0.4813423,0.7522472,0,1,1,0,0,27.1249,64.68291,69.33443,20.044,19.23579,5.983355,73.05841,17.41224,53.58478,V
1,1.636653,0,82.89681,63.2903,0.9445551,0.2576223,-0.6699088,-0.6963139,-0.1302088,-0.5122283,-0.8489215,0.1066706,-0.4902932,-0.8650052,-0.2754825,-0.5093278,0.815288,-0.4293011,-0.4947657,0.7555842,0,1,1,0,0,27.47291,65.22448,69.83806,20.96181,18.63921,7.270069,73.38626,18.15569,53.25486,V
1,1.645626,0,82.89681,63.75697,0.8844754,0.3157212,-0.6462491,-0.6947533,-0.1121641,-0.467686,-0.8767492,0.1824278,-0.4199185,-0.889038,-0.234028,-0.4714662,0.850265,-0.4014076,-0.3931197,0.8272417,0,1,1,0,0,27.43233,65.55842,70.45217,20.9192,17.60549,8.231277,76.19058,20.12418,54.34105,V
1,1.619411,0,82.89681,64.40198,1,0.4142515,-0.6372972,-0.649806,-0.08991967,-0.4776801,-0.87392,0.2596395,-0.4048259,-0.8767573,-0.2680512,-0.4913704,0.8286759,-0.4571992,-0.397398,0.7956404,0,1,1,0,0,26.26405,65.83886,69.75465,21.20697,17.47454,8.529122,74.73164,21.69638,56.62268,V
1,1.655627,0,82.89681,63.97511,1,0.4234131,-0.6293133,-0.6516795,-0.08773937,-0.4949014,-0.8645082,0.2716962,-0.4153633,-0.8681328,-0.2948817,-0.4723574,0.8306162,-0.4635463,-0.4429963,0.7673846,0,1,1,0,0,26.34354,65.93951,69.43477,19.81437,17.52545,7.454358,73.20995,21.98869,56.2408,V
1,1.61352,0,82.89681,64.20957,1,0.4416977,-0.631965,-0.6368072,-0.07916922,-0.4869599,-0.8698289,0.2578232,-0.4131985,-0.8733809,-0.2889512,-0.5009934,0.8157897,-0.4603462,-0.48858,0.7411956,0,1,1,0,0,25.84416,66.07979,69.75221,19.7583,17.67777,7.329683,71.97784,21.2765,57.29997,V
1,1.619524,0,82.89681,63.74626,1,0.4247989,-0.6380422,-0.6422213,-0.07721347,-0.4825326,-0.872468,0.2548966,-0.4109941,-0.875278,-0.2954718,-0.4867768,0.8220369,-0.4664262,-0.4618787,0.7543969,0,1,1,0,0,26.10905,66.10757,69.79412,19.81487,17.53621,7.508535,72.64711,21.07304,56.85975,V
1,1.526778,0,82.89681,64.27858,1,0.3750607,-0.6600997,-0.6508439,-0.08419758,-0.4669555,-0.8802632,0.2351444,-0.381714,-0.8938689,-0.2417906,-0.5994684,0.7630038,-0.4313751,-0.5348574,0.7265281,0,1,1,0,0,26.79827,65.93799,70.37392,22.28074,18.41112,8.468668,72.85498,20.8864,56.32914,V
1,1.554268,0,82.89681,64.78434,1,0.3612824,-0.6553779,-0.6632909,-0.1070726,-0.4788864,-0.8713228,0.1862829,-0.3965968,-0.8988935,-0.2138933,-0.5456886,0.8102305,-0.4063341,-0.4418938,0.799764,0,1,1,0,0,26.63747,65.35329,70.72027,22.36419,18.18736,8.716406,75.5262,20.46725,55.93855,V
1,1.631758,0,82.89681,64.55898,0.8432631,0.2503758,-0.6983125,-0.6705756,-0.1422805,-0.4922072,-0.8587714,0.1349761,-0.4667312,-0.8740386,-0.2585874,-0.399855,0.8793455,-0.4163531,-0.3730504,0.8291462,0,1,1,0,0,27.51959,65.01037,70.02901,21.12349,18.53367,7.307955,77.05455,19.557,54.69791,V
1,1.624731,0,82.89681,63.54733,0.9523906,0.2230195,-0.7196268,-0.6575709,-0.1389192,-0.5472468,-0.825362,0.0941791,-0.5484719,-0.8308483,-0.2503532,-0.4558159,0.85414,-0.4069211,-0.4636999,0.7870182,0,1,1,0,0,26.88576,63.98518,68.75629,21.06785,19.11308,6.841308,72.88371,18.06138,53.91671,V
1,1.545339,0,82.89681,64.06461,1,0.2344593,-0.7262471,-0.6462151,-0.1628552,-0.5243968,-0.8357548,0.08700134,-0.5050551,-0.8586909,-0.2588255,-0.4904942,0.8321207,-0.405178,-0.5006188,0.7649913,0,1,1,0,0,26.57295,64.42651,69.41644,21.61078,19.6076,6.830831,72.77505,18.65457,54.96392,V
1,1.604688,0,82.89681,64.14982,0.9249254,0.2765608,-0.6662097,-0.6925884,-0.1492162,-0.4564193,-0.8771635,0.1382857,-0.447152,-0.8837036,-0.2365899,-0.4796394,0.8449683,-0.3811605,-0.5064927,0.7734221,0,1,1,0,0,27.36238,65.60955,70.35804,20.55672,18.5708,6.927134,74.67853,19.70278,54.82608,V
1,1.641804,0,82.89681,63.47012,0.9104061,0.3063624,-0.6456442,-0.6994895,-0.1102237,-0.4936511,-0.8626466,0.1545756,-0.4348037,-0.8871596,-0.2145328,-0.4986641,0.8398273,-0.4009935,-0.4265503,0.8107152,0,1,1,0,0,27.45374,65.10788,70.46053,20.9664,17.73421,7.94702,75.41348,19.46635,53.63694,V
1,1.653848,0,82.89681,62.68241,0.9618943,0.3813766,-0.6352803,-0.6715437,-0.07378805,-0.5359406,-0.8410249,0.216512,-0.4477769,-0.8675358,-0.249047,-0.4867351,0.8372959,-0.4307356,-0.406955,0.805515,0,1,1,0,0,26.75492,64.80767,69.55273,21.18543,17.418,8.498157,74.54,20.13195,53.82579,V
1,1.678977,0,82.89681,62.6712,0.9484694,0.4101015,-0.6166312,-0.6719991,-0.07262571,-0.5286057,-0.845755,0.2453985,-0.4279904,-0.8698297,-0.2678681,-0.4535756,0.8500093,-0.4330064,-0.41776,0.7987378,0,1,1,0,0,26.69859,65.18579,69.49316,20.12008,17.43135,7.70622,74.33282,20.97193,54.14521,V
1,1.595738,0,82.89681,63.29985,1,0.3738359,-0.6526863,-0.6589745,-0.08443563,-0.5123192,-0.8546342,0.2154584,-0.4079493,-0.8872176,-0.265958,-0.5325722,0.8035131,-0.4511733,-0.4701501,0.7585524,0,1,1,0,0,26.53886,65.30302,70.08141,21.36036,17.88446,8.166502,73.58598,20.43456,55.15199,V
1,1.615914,0,82.89681,62.77546,0.9524701,0.3392698,-0.6534906,-0.6766433,-0.1001419,-0.5236699,-0.8460151,0.1955541,-0.4429766,-0.8749459,-0.2488503,-0.5027333,0.8278483,-0.4306813,-0.4473664,0.783822,0,1,1,0,0,27.0165,64.9266,69.78928,21.57155,17.91538,8.158233,74.67466,20.26286,53.76728,V
1,1.63792,0,82.89681,62.65963,0.906569,0.3432331,-0.6561657,-0.6720399,-0.08677552,-0.5436875,-0.8347897,0.1613442,-0.4859802,-0.8589478,-0.2243742,-0.4637705,0.8570725,-0.4018557,-0.4311232,0.8078643,0,1,1,0,0,27.11216,64.36774,69.52811,21.35402,17.70597,8.17996,75.07317,18.80334,53.25351,V
1,1.636984,0,82.89681,62.44188,0.9125978,0.3453713,-0.6508192,-0.6761309,-0.08261473,-0.542154,-0.836208,0.1674352,-0.493012,-0.8537591,-0.2087302,-0.4813712,0.851301,-0.3892368,-0.4452745,0.8063655,0,1,1,0,0,27.13383,64.32345,69.35135,21.51688,17.71712,8.291527,74.56219,18.77027,53.0124,V
1,1.634428,0,82.89681,62.56673,0.9295026,0.3551955,-0.6493019,-0.6724903,-0.08157944,-0.5417897,-0.8365457,0.1656612,-0.4910533,-0.8552327,-0.2057696,-0.4797012,0.8529629,-0.386107,-0.446914,0.8069629,0,1,1,0,0,27.00033,64.28824,69.3858,21.47259,17.70435,8.269085,74.55668,18.71404,53.27246,V
1,1.622055,0,82.89681,63.27969,0.9092346,0.3428387,-0.6662489,-0.6622492,-0.08951915,-0.5304731,-0.8429618,0.1854499,-0.4724689,-0.8616156,-0.2443083,-0.4612236,0.8529866,-0.425081,-0.43271,0.7950271,0,1,1,0,0,26.9287,64.7812,69.51025,21.58331,18.00514,8.009549,75.49513,19.45911,54.13681,V
1,1.640138,0,82.89681,63.34349,0.9346418,0.3578326,-0.6456466,-0.6746083,-0.09716534,-0.5100366,-0.854647,0.2119537,-0.4280766,-0.8785363,-0.2766478,-0.4624411,0.842386,-0.4502027,-0.4033165,0.7966513,0,1,1,0,0,26.87045,65.41965,69.87925,21.04092,17.82701,7.901628,75.60654,20.54681,54.55165,V
1,1.635651,0,82.89681,63.76639,0.9452186,0.3526855,-0.644956,-0.677971,-0.1051811,-0.5051326,-0.8566085,0.207386,-0.406788,-0.889671,-0.2691253,-0.4727667,0.8390847,-0.4372066,-0.3967282,0.8071289,0,1,1,0,0,26.92575,65.41972,70.2652,21.08009,17.7761,8.134569,75.84167,20.88565,54.52005,V
1,1.668026,0,82.89681,65.22053,0.9652181,0.4079899,-0.6228071,-0.6675743,-0.09766296,-0.4649834,-0.8799162,0.2573716,-0.3969938,-0.880997,-0.2893462,-0.4367926,0.8517576,-0.4443315,-0.4086839,0.7972121,0,1,1,0,0,26.61292,66.23364,69.97258,19.8402,17.43497,7.542083,75.25565,21.91146,56.50058,V
1,1.596305,0,82.89681,64.41517,1,0.4142326,-0.6331459,-0.6538636,-0.09358976,-0.453286,-0.8864383,0.2575026,-0.397494,-0.8807331,-0.2743796,-0.5502482,0.7886335,-0.4563541,-0.4912539,0.7418966,0,1,1,0,0,26.39254,66.29284,69.956,20.74005,17.63467,8.108845,72.15616,21.66118,56.98728,V
1,1.570654,0,82.89681,64.59393,1,0.3956372,-0.6490243,-0.6497989,-0.09809846,-0.4606305,-0.8821543,0.2484264,-0.4048903,-0.8799706,-0.2580097,-0.5629802,0.7851651,-0.4460898,-0.4962004,0.7448416,0,1,1,0,0,26.39881,66.08827,69.90755,21.57593,17.85584,8.477786,72.51946,21.506,56.93124,V
1,1.450484,0,82.89681,62.35146,1,0.2995811,-0.6811602,-0.6680359,-0.08371785,-0.4926923,-0.8661672,0.2066514,-0.4175186,-0.8848579,-0.231061,-0.6786223,0.6971963,-0.4354223,-0.6015396,0.6697444,0,1,1,0,0,27.22249,65.4582,70.05012,24.28185,19.42196,9.058895,70.65192,19.90124,54.20795,V
1,1.513245,0,82.89681,62.91483,1,0.3040344,-0.6748895,-0.6723743,-0.1069437,-0.496399,-0.8614819,0.1872017,-0.4051094,-0.8948977,-0.2539406,-0.6031253,0.7561443,-0.4449721,-0.5217465,0.7278602,0,1,1,0,0,27.0428,65.34927,70.381,22.97874,18.55803,8.802604,72.60951,20.24018,54.32661,V
1,1.632212,0,82.89681,64.36461,1,0.3717446,-0.6190608,-0.6917873,-0.1403986,-0.5059365,-0.8510678,0.1580935,-0.4056895,-0.9002346,-0.1715701,-0.4941964,0.8522521,-0.3572234,-0.4133957,0.8375532,0,1,1,0,0,26.69596,64.46963,70.63676,20.97769,17.30578,8.312542,75.46148,21.1344,54.4324,V
1,1.578027,0,82.89681,64.73778,0.9739629,0.3050506,-0.6543906,-0.6918939,-0.1417446,-0.4945796,-0.857496,0.1189946,-0.4209656,-0.8992376,-0.1601201,-0.5259548,0.8353042,-0.3490896,-0.4525423,0.8205741,0,1,1,0,0,27.21228,64.53368,70.84137,21.82957,18.03075,8.169858,75.66135,19.85973,54.24508,V
1,1.59199,0,82.89681,64.28515,0.929345,0.2772107,-0.6804179,-0.6783698,-0.1568256,-0.5087382,-0.846517,0.127433,-0.454097,-0.8817917,-0.1883787,-0.4771384,0.8584011,-0.3716744,-0.4275258,0.8240631,0,1,1,0,0,27.07106,64.38067,70.3184,21.79773,18.16048,8.001351,76.03663,20.35445,54.29007,V
1,1.59836,0,82.89681,63.51864,0.9259679,0.2629756,-0.6814988,-0.6829372,-0.1394587,-0.5235164,-0.8405247,0.109083,-0.4717802,-0.8749425,-0.2137853,-0.4761777,0.8529659,-0.3903735,-0.4970258,0.774967,0,1,1,0,0,27.16913,64.44399,70.10064,21.32602,18.69922,7.032133,75.10587,19.08389,53.54502,V
1,1.624263,0,82.89681,63.49308,0.9045491,0.2636712,-0.6746463,-0.6894417,-0.138403,-0.5215991,-0.8418901,0.1084063,-0.4725244,-0.8746249,-0.225871,-0.4628148,0.8571958,-0.3967186,-0.4783487,0.7834519,0,1,1,0,0,27.30621,64.5406,70.09568,21.01769,18.41368,7.110538,75.29489,18.96501,53.34824,V
1,1.606428,0,82.89681,63.42074,0.9284404,0.2801798,-0.6594741,-0.6975623,-0.135467,-0.5033638,-0.8533894,0.124753,-0.4425738,-0.8880119,-0.2043091,-0.5096859,0.83575,-0.3785736,-0.4880174,0.7864611,0,1,1,0,0,27.3123,64.8952,70.50134,21.3678,18.40055,7.554178,75.07048,19.45098,53.41709,V
1,1.607447,0,82.89681,63.8227,0.8847933,0.2898051,-0.6444594,-0.7075911,-0.1154616,-0.4804333,-0.8693978,0.1462579,-0.4089174,-0.9007748,-0.2013812,-0.5078792,0.8375586,-0.378739,-0.4604376,0.8028411,0,1,1,0,0,27.71466,65.25544,70.89182,21.42124,17.97798,7.91635,76.36678,19.53253,53.55474,V
1,1.573258,0,82.89681,64.59202,0.9785634,0.3139278,-0.6549876,-0.6873432,-0.1361957,-0.4655879,-0.874459,0.170995,-0.4106121,-0.895633,-0.2044541,-0.5378786,0.8178539,-0.4003842,-0.4151418,0.8169149,0,1,1,0,0,27.19172,65.27574,70.67616,22.27222,18.03341,8.777443,75.69485,20.78571,54.84008,V
1,1.538936,0,82.89681,63.68729,1,0.298685,-0.6531596,-0.6958231,-0.1187485,-0.5117342,-0.8508977,0.1219878,-0.436927,-0.8911867,-0.1563147,-0.6351301,0.7564228,-0.3604213,-0.5004643,0.7871671,0,1,1,0,0,27.3691,64.51819,70.5771,23.3289,18.4491,9.644604,72.63603,19.09786,53.29711,V
1,1.562095,0,82.89681,63.24129,1,0.3300954,-0.6333985,-0.6998882,-0.1053995,-0.5180913,-0.8488064,0.1232598,-0.4519365,-0.8834934,-0.1248028,-0.6440427,0.7547405,-0.334954,-0.5023552,0.797148,0,1,1,0,0,27.35592,64.39759,70.30652,23.41485,18.09005,10.03005,72.37987,18.59811,52.95927,V
1,1.633356,0,82.89681,62.75662,0.933257,0.3207279,-0.6413898,-0.6969596,-0.1045268,-0.5329885,-0.8396412,0.1362387,-0.4798579,-0.8667037,-0.1598196,-0.5420372,0.8250172,-0.3507653,-0.4342901,0.8296721,0,1,1,0,0,27.49836,64.15359,69.73288,22.10324,17.6093,9.021958,74.26424,18.74007,52.38595,V
1,1.638184,0,82.89681,62.54391,0.9146316,0.3249238,-0.6322929,-0.7032995,-0.09880932,-0.5273481,-0.8438843,0.1289655,-0.4788781,-0.8683568,-0.1438682,-0.525551,0.8385094,-0.3341435,-0.4504751,0.8279012,0,1,1,0,0,27.59404,64.23003,69.81149,21.6839,17.69525,8.527238,74.28033,18.30051,52.12955,V
1,1.633037,0,82.89681,62.70901,0.9416506,0.3420028,-0.6279663,-0.6990653,-0.09522078,-0.5237247,-0.8465492,0.1370074,-0.4715989,-0.8711048,-0.1566564,-0.5327688,0.8316346,-0.3461432,-0.4522297,0.8219934,0,1,1,0,0,27.43445,64.41055,69.9203,21.66549,17.70343,8.549143,74.22797,18.43131,52.55509,V
1,1.591846,0,82.89681,64.01892,0.9715605,0.2976542,-0.6535487,-0.6958995,-0.1262246,-0.511677,-0.8498553,0.1250272,-0.4474303,-0.8855362,-0.169202,-0.5496655,0.81807,-0.3554685,-0.4417054,0.8237344,0,1,1,0,0,27.32276,64.43239,70.45268,22.21935,17.94518,8.85218,74.69118,19.36723,53.33724,V
1,1.539022,0,82.89681,65.21636,1,0.3398598,-0.6477851,-0.6818137,-0.1310293,-0.4504368,-0.883141,0.1767819,-0.3817765,-0.9071906,-0.2104021,-0.5291119,0.8220533,-0.3971646,-0.4590997,0.7946621,0,1,1,0,0,26.67706,65.56351,71.01973,22.13878,18.41088,8.032503,76.19368,20.89473,55.92759,V
1,1.627398,0,82.89681,65.12401,0.9724385,0.3663074,-0.6265969,-0.687892,-0.1423175,-0.4445843,-0.8843588,0.2228169,-0.3868356,-0.8948245,-0.2325246,-0.4481599,0.863183,-0.3971956,-0.4319141,0.8097444,0,1,1,0,0,26.55789,65.87825,70.42926,20.12117,17.63452,7.326805,75.65317,22.40386,56.18813,V
1,1.570427,0,82.89681,64.26183,1,0.3637063,-0.6299564,-0.6862016,-0.1248522,-0.4751056,-0.8710262,0.1908817,-0.3948042,-0.8987179,-0.1784936,-0.5565013,0.8114471,-0.3780708,-0.4719766,0.7964299,0,1,1,0,0,26.7109,65.0863,70.5715,21.72375,17.96094,8.241193,74.24232,21.19898,55.08489,V
1,1.6496,0,82.89681,62.35191,0.9036574,0.3300596,-0.6179992,-0.7135388,-0.09379227,-0.5256692,-0.8455027,0.1390483,-0.4725976,-0.8702396,-0.1389461,-0.5432525,0.8279919,-0.334387,-0.4483308,0.8289661,0,1,1,0,0,27.8531,64.25242,69.81832,21.75523,17.4448,8.818801,74.19553,18.46412,51.66211,V
1,1.648208,0,82.89681,62.14967,0.9478979,0.3475227,-0.6174048,-0.7057189,-0.09721251,-0.5365934,-0.8382227,0.142517,-0.4742474,-0.8687798,-0.1457307,-0.5276868,0.8368449,-0.3457671,-0.4421228,0.8276306,0,1,1,0,0,27.31393,64.11831,69.7991,21.33376,17.32266,8.561831,73.78281,18.843,51.96994,V
1,1.617492,0,82.89681,63.04338,0.9626909,0.354578,-0.6341682,-0.687099,-0.0983346,-0.5358517,-0.8385663,0.1486674,-0.4731964,-0.868322,-0.1623164,-0.5139145,0.8423451,-0.3564414,-0.4685366,0.8083459,0,1,1,0,0,26.99843,64.21799,69.81998,21.66682,17.75342,8.27074,74.48954,19.01617,53.10196,V
1,1.627103,0,82.89681,63.66806,0.9189245,0.3351387,-0.6338251,-0.6970995,-0.1130018,-0.5066864,-0.8546926,0.1542192,-0.4404156,-0.8844493,-0.2018382,-0.4858285,0.8504304,-0.3723659,-0.4300187,0.8224522,0,1,1,0,0,27.17549,64.83952,70.38933,21.4221,17.80049,8.206172,76.00508,19.64705,53.47172,V
1,1.613778,0,82.89681,63.69223,0.9504275,0.3478347,-0.6304503,-0.6939332,-0.1184862,-0.4824312,-0.8678831,0.1888972,-0.4151624,-0.8899202,-0.2012396,-0.5081248,0.8374437,-0.392953,-0.4037529,0.8261789,0,1,1,0,0,27.07058,65.15637,70.42564,21.62505,17.68551,8.538167,75.73818,20.8047,54.15961,V
1,1.647105,0,82.89681,64.26345,0.9812111,0.3812492,-0.6253492,-0.6808726,-0.1317188,-0.479662,-0.8675106,0.226728,-0.404227,-0.8861123,-0.2370571,-0.4726521,0.8487661,-0.4117376,-0.3941459,0.8216576,0,1,1,0,0,26.51069,65.42452,70.09571,20.93684,17.4306,8.317735,75.60212,22.25756,55.41092,V
1,1.640708,0,82.89681,64.19921,1,0.3826471,-0.6311592,-0.6746994,-0.1316902,-0.4874735,-0.8631496,0.2151186,-0.4000245,-0.8909009,-0.2439478,-0.4895011,0.8371847,-0.41876,-0.3956685,0.8173655,0,1,1,0,0,26.36844,65.2653,70.25314,20.97108,17.39417,8.486896,75.08114,22.03498,55.47366,V
1,1.648211,0,82.89681,63.90803,0.9890878,0.3804862,-0.6233611,-0.6831187,-0.1270288,-0.4871649,-0.864022,0.2231778,-0.4030309,-0.8875571,-0.2269992,-0.484146,0.845029,-0.4071576,-0.4042492,0.8190271,0,1,1,0,0,26.58507,65.22443,70.07266,20.91732,17.38273,8.290197,75.23185,22.08637,55.0397,V
1,1.651332,0,82.89681,63.63794,0.9824839,0.3687795,-0.6298639,-0.6835737,-0.1299843,-0.5003821,-0.8559917,0.1967742,-0.4250737,-0.8835113,-0.2058355,-0.4746148,0.8557877,-0.3833889,-0.38812,0.8380786,0,1,1,0,0,26.63414,64.70304,70.06613,21.00189,17.35353,8.450701,75.31603,21.49539,54.52447,V
1,1.652524,0,82.89681,61.73715,0.9460629,0.3516017,-0.6168858,-0.7041506,-0.09077214,-0.5416055,-0.8357176,0.1411086,-0.4849252,-0.8630967,-0.1570125,-0.5250869,0.8364394,-0.3472396,-0.4651393,0.8142912,0,1,1,0,0,27.35905,64.0032,69.60216,21.26869,17.30202,8.499253,73.36481,18.51995,51.82888,V
1,1.666131,0,82.89681,62.00645,0.9388652,0.3675447,-0.6164886,-0.6963136,-0.08951215,-0.5403622,-0.8366577,0.1482898,-0.4865065,-0.8610004,-0.1744235,-0.4946718,0.8513967,-0.3604415,-0.4582539,0.8124563,0,1,1,0,0,27.1846,64.06515,69.47453,20.96082,17.31985,8.175302,73.91563,18.57506,52.30605,V
1,1.656974,0,82.89681,62.49252,0.9552763,0.3690263,-0.6225953,-0.6900687,-0.09294172,-0.5406369,-0.8361062,0.1395414,-0.4859229,-0.8627903,-0.1755587,-0.481063,0.8589281,-0.3590997,-0.4573676,0.8135492,0,1,1,0,0,26.93485,64.07263,69.59894,20.87295,17.4135,8.018048,74.22152,18.47431,52.86211,V
1,1.650631,0,82.89681,63.23599,0.9150695,0.329756,-0.623591,-0.7087985,-0.1134974,-0.5081541,-0.8537551,0.14509,-0.4562966,-0.8779193,-0.1852872,-0.5029645,0.8442128,-0.3571597,-0.4235059,0.8325141,0,1,1,0,0,27.50296,64.67662,70.12853,21.26725,17.57662,8.388689,75.16209,19.24188,52.82769,V
1,1.614326,0,82.89681,64.22395,0.9416391,0.2660941,-0.6621768,-0.700511,-0.1414086,-0.4970987,-0.8560937,0.1133538,-0.4502489,-0.8856787,-0.2110686,-0.5296534,0.8215336,-0.3868961,-0.4127173,0.8246065,0,1,1,0,0,27.74657,64.74388,70.48204,21.74352,18.08703,8.5375,74.87496,19.25629,53.24661,V
1,1.651402,0,82.89681,63.09664,0.8923205,0.2444889,-0.6780577,-0.6931543,-0.1517458,-0.5178175,-0.8419253,0.1117648,-0.4835283,-0.8681641,-0.2566545,-0.4250404,0.868026,-0.4146376,-0.4265656,0.8038143,0,1,1,0,0,27.25543,64.60137,69.89217,20.34879,18.55609,6.749475,75.01154,19.3375,53.14162,V
1,1.624341,0,82.89681,62.55301,0.9560531,0.3264852,-0.6284133,-0.7060483,-0.1046874,-0.5179237,-0.8489968,0.1515147,-0.4412189,-0.8845164,-0.1700401,-0.5607879,0.8103106,-0.3599161,-0.4518827,0.816249,0,1,1,0,0,27.47225,64.6079,70.33031,21.73555,17.73269,8.833918,74.01763,19.46415,52.50291,V
1,1.67826,0,82.89681,62.04566,0.9342141,0.3773252,-0.6217881,-0.6862983,-0.08028097,-0.5546649,-0.8281919,0.2053673,-0.4657584,-0.8607516,-0.2022006,-0.4825836,0.8521901,-0.3853037,-0.4087147,0.8273411,0,1,1,0,0,27.0476,64.18011,69.30252,21.09643,17.24522,8.587639,74.16434,20.21011,52.48701,V
1,1.671569,0,82.89681,61.46286,0.9062612,0.3779524,-0.6084215,-0.6978361,-0.07522777,-0.5246879,-0.8479642,0.2240417,-0.4271865,-0.8759663,-0.2224984,-0.4736132,0.8521649,-0.3854962,-0.4408623,0.8105758,0,1,1,0,0,27.16651,64.86015,69.64219,20.17199,17.4834,7.665928,73.88727,20.54669,52.49928,V
1,1.674853,0,82.89681,61.19131,0.8822098,0.3841168,-0.6046678,-0.6977327,-0.06284483,-0.5091657,-0.858371,0.2228167,-0.4185735,-0.8804254,-0.2446784,-0.4563494,0.8554985,-0.4088981,-0.4496104,0.7941366,0,1,1,0,0,27.20689,65.31547,69.93526,19.4703,17.44452,7.127395,74.08232,20.01982,52.72048,V
1,1.641934,0,82.89681,61.89321,0.9381419,0.3452345,-0.6458702,-0.6809294,-0.09617705,-0.522294,-0.8473246,0.1883886,-0.4379697,-0.8790292,-0.2537739,-0.491602,0.8330224,-0.4256283,-0.4322085,0.7950072,0,1,1,0,0,27.02587,64.89653,69.89188,20.71606,17.69169,7.877533,74.02068,19.98424,53.31499,V
1,1.624518,0,82.89681,62.6096,0.9530039,0.3378811,-0.6410297,-0.6891424,-0.1046058,-0.5363811,-0.8374681,0.1487283,-0.4783506,-0.8654828,-0.1989145,-0.5046541,0.8400936,-0.3788944,-0.4469405,0.8103599,0,1,1,0,0,27.13018,64.28951,69.69357,21.8741,17.69931,8.614,74.6044,19.08146,52.93298,V
1,1.644945,0,82.89681,62.88995,0.9610199,0.3247143,-0.619308,-0.7148554,-0.1079371,-0.5044807,-0.8566498,0.1219647,-0.4576468,-0.8807293,-0.1738326,-0.5549581,0.8135132,-0.360591,-0.438127,0.823419,0,1,1,0,0,27.62845,64.68017,70.2195,21.51316,17.33534,8.942515,73.82036,18.3333,52.46001,V
1,1.654439,0,82.89681,62.88578,0.9121509,0.2799293,-0.6386604,-0.7167653,-0.1285137,-0.5249313,-0.8413866,0.09843021,-0.4777612,-0.8729581,-0.178813,-0.5200418,0.835214,-0.3499704,-0.4071734,0.8436413,0,1,1,0,0,27.80607,64.21059,70.01105,21.54241,17.56981,8.776176,74.48977,18.42407,51.76934,V
1,1.643632,0,82.89681,62.96733,0.8830324,0.2188448,-0.6904928,-0.6894394,-0.164331,-0.5253703,-0.8348542,0.04800324,-0.4792012,-0.8763914,-0.2747991,-0.3403965,0.8992307,-0.4349144,-0.4758419,0.7644762,0,1,1,0,0,27.00114,64.62529,70.20161,18.61712,19.06429,5.33938,74.63852,17.81003,53.08603,V
1,1.632243,0,82.89681,63.77832,1,0.2210144,-0.7033001,-0.6756638,-0.1712605,-0.5409935,-0.8234051,0.04966193,-0.4861291,-0.8724747,-0.3080549,-0.4581926,0.8337636,-0.4675817,-0.4808871,0.7416973,0,1,1,0,0,27.01897,64.75297,69.93298,19.15123,19.09254,6.124008,71.22124,17.8001,53.55042,V
1,1.641572,0,82.89681,63.36277,0.9287549,0.2619241,-0.6617776,-0.7024573,-0.134708,-0.5260249,-0.8397331,0.09749243,-0.4745551,-0.87481,-0.2272904,-0.4771583,0.8489164,-0.3579603,-0.5311864,0.7679228,0,1,1,0,0,27.50142,64.62517,70.11742,19.69933,18.85154,6.250813,73.23528,18.48831,52.60842,V
1,1.679629,0,82.89681,61.55174,0.8327975,0.3176177,-0.5796609,-0.7504081,-0.07563831,-0.5168856,-0.8527064,0.1334657,-0.46317,-0.8761624,-0.1053459,-0.5502403,0.8283343,-0.2708346,-0.4395587,0.8564093,0,1,1,0,0,28.58127,64.48805,70.11138,21.51033,17.58665,9.077829,74.4556,17.81291,50.01985,V
1,1.684749,0,82.89681,62.44201,0.8426697,0.3701127,-0.6216248,-0.6903616,-0.06352806,-0.531785,-0.8444933,0.2116686,-0.4698411,-0.8569981,-0.1825609,-0.4345795,0.8819366,-0.3582791,-0.409133,0.8391938,0,1,1,0,0,27.53624,64.49934,69.22853,20.85788,17.20006,8.342733,75.3362,19.54735,52.69351,V
