1,2.170659,0,85.01327,70.46148,1,0.288924,-0.7011632,-0.6518382,-0.01473243,-0.2807061,-0.9596807,-0.2274609,-0.7004572,0.6764771,-0.3636565,-0.5354809,0.7622429,-0.5656438,-0.488817,0.6641575,0,1,0,0,0,26.6944,66.69509,25.99888,21.09807,18.30992,7.368667,12.88407,61.25698,59.7417,D
1,2.135689,0,85.01327,71.81989,1,0.2618567,-0.7258493,-0.6360613,-0.01757933,-0.2865455,-0.9579053,-0.2421592,-0.713187,0.6578169,-0.3705502,-0.5531223,0.7461557,-0.5654241,-0.5046617,0.6523895,0,1,0,0,0,26.62631,66.57988,26.64138,21.48647,18.58377,7.583213,12.99259,60.45985,60.81001,D
1,2.12287,0,85.01327,71.28436,1,0.2638588,-0.7203359,-0.6414785,-0.02252785,-0.2821257,-0.9591129,-0.2407094,-0.7300228,0.6396292,-0.3770363,-0.5669557,0.7323966,-0.5718401,-0.5131825,0.6400332,0,1,0,0,0,26.6343,66.7368,26.93802,21.57176,18.61409,7.640696,14.20915,58.38596,60.55306,D
1,2.126374,0,85.01327,70.39346,1,0.2730163,-0.7174373,-0.6408945,-0.0236298,-0.2873368,-0.9575381,-0.2333125,-0.7640418,0.6015026,-0.3711172,-0.5469455,0.750415,-0.5715961,-0.4886386,0.659174,0,1,0,0,0,26.52145,66.78147,27.59941,21.37464,18.40617,7.627141,15.28024,58.36859,60.30302,D
1,2.094361,0,85.01327,70.68866,1,0.2757212,-0.7198628,-0.637005,-0.01957329,-0.2772605,-0.9605954,-0.2318816,-0.785587,0.5736584,-0.3641905,-0.548391,0.75275,-0.565159,-0.4911092,0.6628777,0,1,0,0,0,26.47267,66.78017,28.71113,21.50503,18.47711,7.643534,15.54493,59.24065,60.66582,D
1,2.067652,0,85.01327,72.20464,1,0.2512641,-0.7367319,-0.6277679,-0.01967532,-0.2753428,-0.9611447,-0.2369719,-0.7519921,0.6151035,-0.3607385,-0.57322,0.7357218,-0.5584342,-0.5237166,0.643329,0,1,0,0,0,26.76262,66.73688,28.10247,22.18736,19.00996,7.699147,13.85748,60.55322,61.37456,D
1,2.08232,0,85.01327,72.25499,1,0.2533526,-0.7395102,-0.6236482,-0.02156393,-0.2660897,-0.963707,-0.2401997,-0.7546185,0.6106187,-0.3696006,-0.5480013,0.7503932,-0.5687596,-0.491821,0.6592606,0,1,0,0,0,26.51279,66.78053,28.07356,21.85447,18.75001,7.657831,15.09142,59.5199,61.78639,D
1,2.085624,0,85.01327,72.37687,1,0.2478851,-0.7376829,-0.6279944,-0.02132494,-0.258189,-0.9658591,-0.2337655,-0.7281194,0.6443569,-0.3630411,-0.5580618,0.746169,-0.5642824,-0.5111557,0.6483095,0,1,0,0,0,26.64619,66.84615,27.19937,22.02504,18.92482,7.589471,13.18436,61.56676,61.78714,D
1,2.08255,0,85.01327,71.71097,1,0.2530935,-0.7328973,-0.6315103,-0.0265447,-0.2597714,-0.9653052,-0.227763,-0.7681127,0.598437,-0.3582057,-0.5408446,0.761036,-0.5641235,-0.4812691,0.6709284,0,1,0,0,0,26.5846,66.8715,28.28413,21.77754,18.6329,7.625062,15.23765,60.2605,61.42578,D
1,2.117152,0,85.01327,71.39541,1,0.2383535,-0.7245012,-0.64675,-0.01478675,-0.2400423,-0.9706498,-0.2187571,-0.7029359,0.6767765,-0.3561247,-0.5221578,0.7749364,-0.5659747,-0.4760529,0.6730871,0,1,0,0,0,26.95988,67.09013,26.41772,21.59853,18.61782,7.371753,12.88713,63.57167,60.89862,D
