@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,C,D,E,F,I,L,R,U,V,W,X,Y}

@DATA
1,2.843053,0.1508233,82.67517,32.76202,0.02908487,-0.4472,-0.1923254,-0.873512,-0.1226651,-0.1564957,0.9800318,-0.1635007,-0.002704211,0.9865395,-0.3232063,0.006031681,0.9463093,0.1224414,-0.7423689,-0.6587083,1,0,0,0,1,38.04933,18.45679,17.86767,18.48931,43.07995,52.09258,6.094656,7.895811,34.01017,Y
1,2.847533,0.1222994,82.67517,33.40408,0.01490776,-0.4395742,-0.1747885,-0.8810355,-0.07450667,-0.1402874,0.9873036,-0.1579121,-0.01106401,0.9873912,-0.3160687,0.006738968,0.9487124,0.06045409,-0.7721061,-0.6326116,1,0,0,0,1,37.83142,17.98673,17.84055,18.39682,42.97401,51.85593,6.174945,7.169664,34.55566,Y
1,2.855831,0.1345595,82.67517,34.12944,0.01026244,-0.4365455,-0.155949,-0.8860632,-0.03243155,-0.1803128,0.9830745,-0.1427594,-0.03399152,0.9891735,-0.2988212,-0.007515796,0.9542795,0.02221937,-0.7739533,-0.6328527,1,0,0,0,1,37.58237,17.79855,17.66512,18.1674,43.21944,52.08989,6.255632,7.118002,34.40973,Y
1,2.843553,0.1258554,82.67517,34.02532,0.006893257,-0.4523013,-0.1347152,-0.8816322,-0.03705807,-0.1904524,0.9809967,-0.146558,-0.05407323,0.9877231,-0.3004542,-0.01639667,0.9536554,-0.0009019419,-0.7564218,-0.6540835,1,0,0,0,1,37.65662,17.80928,17.68078,18.10425,43.6191,52.4791,6.3445,6.986461,34.19767,Y
1,2.829857,0.07994384,82.67517,34.86906,0,-0.4569916,-0.1187729,-0.8815054,-0.0424772,-0.1921714,0.9804416,-0.1576575,-0.05886281,0.9857379,-0.3119949,-0.02235443,0.9498208,0.02241635,-0.7468464,-0.6646188,1,0,0,0,1,37.84115,17.83326,17.82022,18.24789,43.82583,52.79885,6.343564,6.909858,34.62229,Y
1,2.833433,0.06352024,82.67517,33.93165,0.01291028,-0.4649228,-0.07294484,-0.8823411,-0.09776754,-0.2176593,0.9711159,-0.1510448,-0.08491685,0.9848729,-0.3041017,-0.04046576,0.9517798,-0.02963898,-0.7093852,-0.7041975,1,0,0,0,1,37.69384,18.12169,17.85593,18.08804,44.60022,53.62962,6.233836,7.441035,33.84807,Y
1,2.837588,0.0679627,82.67517,34.04425,0.01559595,-0.4664092,-0.07155935,-0.8816698,-0.0832542,-0.2357882,0.9682317,-0.1476664,-0.09070915,0.9848688,-0.2994533,-0.04267596,0.9531561,-0.04094718,-0.7037551,-0.7092616,1,0,0,0,1,37.6655,18.03873,17.68141,17.89968,44.71396,53.66248,6.289443,7.417317,33.6519,Y
1,2.844809,0.09772935,82.67517,34.22815,0.006014313,-0.4699073,-0.0684275,-0.8800595,-0.0728661,-0.224262,0.9718009,-0.1411199,-0.0791862,0.9868205,-0.2934487,-0.03269061,0.9554157,-0.04954604,-0.721482,-0.6906584,1,0,0,0,1,37.51974,17.99335,17.63081,17.87227,44.38197,53.16034,6.276684,7.329268,33.759,Y
1,2.847584,0.1223662,82.67517,33.68076,0.01728953,-0.4677049,-0.08540457,-0.8797489,-0.08525165,-0.2040637,0.9752385,-0.1451867,-0.06736726,0.9871082,-0.2974855,-0.02130196,0.9544886,-0.0609514,-0.7359953,-0.6742373,1,0,0,0,1,37.57877,18.07583,17.7449,18.01054,43.89323,52.70001,6.270589,7.329989,33.80598,Y
1,2.847479,0.123391,82.67517,33.44585,0.0192334,-0.4656375,-0.08680075,-0.8807085,-0.0836899,-0.2008729,0.976036,-0.1478927,-0.07317358,0.9862927,-0.3009018,-0.02850326,0.9532291,-0.06627966,-0.7370735,-0.6725546,1,0,0,0,1,37.59214,18.02848,17.7544,18.01427,43.83474,52.53402,6.260401,7.16242,33.85016,Y
1,2.855392,0.1332017,82.67517,33.14468,0.02590252,-0.466623,-0.09185559,-0.8796735,-0.08703196,-0.1996925,0.9759858,-0.1491189,-0.06763457,0.9865035,-0.3022525,-0.02402085,0.9529252,-0.07839708,-0.7399367,-0.6680925,1,0,0,0,1,37.68805,18.00209,17.70475,17.99784,43.63686,52.35057,6.242221,7.227519,33.77813,Y
1,2.856099,0.1338882,82.67517,33.18579,0.02455264,-0.4679517,-0.08903474,-0.8792577,-0.08846869,-0.1980375,0.9761939,-0.1497727,-0.06560229,0.9865416,-0.3027847,-0.02174049,0.952811,-0.07727553,-0.7407273,-0.6673467,1,0,0,0,1,37.71208,17.97684,17.65891,17.96755,43.63023,52.30125,6.253345,7.226728,33.77505,Y
1,2.861185,0.1489078,82.67517,32.95191,0.02844916,-0.4656061,-0.09316779,-0.8800743,-0.09284782,-0.1921706,0.9769595,-0.1501842,-0.06198508,0.986713,-0.3033341,-0.01901909,0.9526944,-0.08378296,-0.7466355,-0.6599363,1,0,0,0,1,37.72815,17.98225,17.65458,17.97589,43.4018,52.04866,6.246694,7.257293,33.79038,Y
1,2.865067,0.1651101,82.67517,32.95748,0.02613972,-0.4649372,-0.09537073,-0.8801919,-0.08607467,-0.1943125,0.977156,-0.1496219,-0.06379093,0.9866833,-0.3029264,-0.02128254,0.9527763,-0.09205394,-0.7521847,-0.6524909,1,0,0,0,1,37.72271,17.95113,17.67429,17.99668,43.20098,51.79996,6.240738,7.197823,33.83363,Y
1,2.865525,0.1667644,82.67517,33.32139,0.02200635,-0.4655991,-0.09425653,-0.879962,-0.08043163,-0.1976024,0.976977,-0.1454452,-0.06110808,0.9874773,-0.298551,-0.01814453,0.9542212,-0.0936533,-0.7521749,-0.6522745,1,0,0,0,1,37.64712,17.97515,17.69352,18.00318,43.21692,51.88852,6.236757,7.262718,33.84388,Y
1,2.870137,0.1682582,82.67517,33.05564,0.02564695,-0.465158,-0.09093126,-0.880545,-0.08523249,-0.1920751,0.977672,-0.1429722,-0.05626845,0.9881259,-0.296576,-0.01500027,0.9548914,-0.09352558,-0.7544051,-0.6497121,1,0,0,0,1,37.61114,17.95576,17.61229,17.94862,43.20211,51.82,6.221053,7.317164,33.80016,Y
