1,1.686365,0,87.41486,65.75491,0.8270904,0.2989,-0.2910396,-0.9088205,0.1085498,0.1095587,-0.9880353,-0.0139537,0.0840982,-0.9963598,-0.4051399,-0.6386449,0.6542127,-0.5717341,-0.6053121,0.5538207,0,1,1,0,0,34.28872,69.89346,75.63765,19.13004,17.862,6.437926,76.37909,8.172664,49.09391,U
1,1.669037,0,87.41486,65.0462,0.8206667,0.2965067,-0.2894982,-0.9100959,0.1108669,0.09958004,-0.9888338,-0.02837967,0.0722115,-0.9969855,-0.3982824,-0.654235,0.6429212,-0.5658634,-0.622077,0.5411274,0,1,1,0,0,34.26286,69.91113,75.69115,19.55022,18.15808,6.482771,76.48734,7.835409,48.74651,U
1,1.68032,0,87.41486,66.84021,0.7961038,0.3051015,-0.3213991,-0.8964462,0.1152776,0.1006619,-0.9882197,-0.02761483,0.07581551,-0.9967394,-0.3982567,-0.6086286,0.6862673,-0.5541115,-0.5845441,0.5926793,0,1,1,0,0,34.00887,69.99273,75.91875,18.90274,17.71804,6.594298,78.05613,7.802322,49.93293,U
1,1.703827,0,87.41486,67.46233,0.7655253,0.3072394,-0.3328453,-0.8915257,0.1268504,0.07918369,-0.9887562,-0.03686427,0.07296132,-0.9966532,-0.3924803,-0.5848141,0.7098956,-0.5436643,-0.565809,0.6199107,0,1,1,0,0,33.94293,69.90076,75.70248,18.59209,17.56173,6.560802,78.89165,7.215415,50.1162,U
1,1.699786,0,87.41486,66.63496,0.7788807,0.3068146,-0.3342811,-0.8911347,0.1211744,0.07365542,-0.9898947,-0.03426905,0.06670547,-0.997184,-0.4011206,-0.5873211,0.7029625,-0.5544803,-0.5671093,0.6090473,0,1,1,0,0,33.90296,70.10545,75.9666,18.64403,17.59766,6.555476,78.65274,7.393736,50.01459,U
1,1.708217,0,87.41486,65.97639,0.7726532,0.3031082,-0.3272888,-0.8949903,0.1201199,0.06500331,-0.990629,-0.03367086,0.044715,-0.9984322,-0.4011486,-0.5910739,0.6997939,-0.5492873,-0.5757339,0.6056516,0,1,1,0,0,34.03938,70.13972,76.01323,18.6854,17.6253,6.641968,78.42358,7.489154,49.55551,U
1,1.730649,0,87.41486,66.12066,0.7692847,0.3153934,-0.3272667,-0.8907432,0.1215769,0.05481307,-0.9910674,-0.04146988,0.0209304,-0.9989205,-0.4007766,-0.5842221,0.7057356,-0.5519497,-0.5667989,0.6116295,0,1,1,0,0,33.9233,70.08496,75.80084,18.51526,17.45197,6.633671,78.2933,7.256627,49.56651,U
1,1.746052,0,87.41486,66.11545,0.7698261,0.3220724,-0.3282592,-0.8879838,0.1229862,0.04831273,-0.9912317,-0.05515195,0.01140217,-0.9984128,-0.3997217,-0.5791926,0.7104636,-0.5543541,-0.5597758,0.615908,0,1,1,0,0,33.76257,70.03293,75.68431,18.38385,17.33874,6.590862,78.24482,6.908549,49.66245,U
1,1.737752,0,87.41486,65.72957,0.7707335,0.3234961,-0.3249707,-0.8886756,0.125269,0.04894359,-0.9909148,-0.05259256,0.01813803,-0.9984513,-0.3970326,-0.5883139,0.7044514,-0.551437,-0.5667947,0.6120956,0,1,1,0,0,33.77393,70.05254,75.80357,18.53702,17.38042,6.639473,78.3436,6.936928,49.55689,U
1,1.744307,0,87.41486,66.05566,0.7813077,0.3203293,-0.3358651,-0.8857673,0.1215988,0.0434193,-0.9916292,-0.05723344,0.008230967,-0.9983269,-0.4016661,-0.5776448,0.7106271,-0.5558451,-0.5525346,0.6210811,0,1,1,0,0,33.64305,70.08855,75.81596,18.41378,17.25244,6.677442,78.25259,6.940921,49.84396,U
1,1.747817,0,87.41486,65.72195,0.741283,0.3282385,-0.3073686,-0.8931876,0.1211,0.05912061,-0.9908781,-0.04241753,0.01458012,-0.9989936,-0.3933969,-0.5811018,0.7124321,-0.560712,-0.5703927,0.6002117,0,1,1,0,0,34.10107,69.94772,75.61735,18.21717,17.40095,6.304625,78.36551,7.260099,49.02669,U
1,1.744354,0,87.41486,65.73607,0.7811398,0.3198269,-0.3076409,-0.8961405,0.1155022,0.05654032,-0.9916967,-0.07320047,0.01736462,-0.997166,-0.3913773,-0.5962998,0.7008925,-0.549386,-0.5759495,0.6053571,0,1,1,0,0,33.83823,69.80081,75.52205,18.52358,17.41773,6.568249,77.63953,6.773636,49.12146,U
1,1.780535,0,87.41486,66.47384,0.8050861,0.3178439,-0.2859651,-0.9039908,0.09284753,0.03982329,-0.9948837,-0.08984206,0.01719375,-0.9958076,-0.3830742,-0.6257423,0.6794857,-0.5533953,-0.5791097,0.598653,0,1,1,0,0,34.09647,69.40669,74.71333,18.91918,17.28081,6.587141,76.25185,6.476474,48.70183,U
1,1.77027,0,87.41486,62.77636,0.6709599,0.3184959,-0.1965461,-0.9273241,0.1167466,0.05584995,-0.9915901,-0.07504421,0.03349493,-0.9966176,-0.3657499,-0.6553518,0.6608638,-0.5351228,-0.6406958,0.5505928,0,1,1,0,0,35.57894,69.25188,74.48575,19.00048,17.6422,6.430406,76.68595,6.280307,45.14832,U
1,1.751123,0,87.41486,62.80146,0.6624527,0.3026568,-0.240734,-0.9221963,0.1145017,0.04048588,-0.9925977,-0.06490149,0.01671712,-0.9977517,-0.3697012,-0.6128955,0.698341,-0.5395657,-0.6116732,0.5785541,0,1,1,0,0,35.2193,69.68493,75.24188,18.60084,17.52267,6.404405,78.18548,6.853448,46.05614,U
1,1.717563,0,87.41486,65.26429,0.7753128,0.3159871,-0.3513034,-0.8813275,0.09106779,0.01950628,-0.9956536,-0.03959523,-0.0008622169,-0.9992154,-0.3800361,-0.5636581,0.7333908,-0.5561274,-0.5488319,0.6241039,0,1,1,0,0,33.50055,70.57281,76.50018,18.25163,17.39381,6.233373,79.13481,7.954066,50.19821,U
1,1.667591,0,87.41486,65.38932,0.8306898,0.3173749,-0.464915,-0.826515,0.1104232,-0.07733675,-0.9908712,-0.07096132,-0.08926474,-0.9934769,-0.4048285,-0.511448,0.7579808,-0.5713943,-0.4647488,0.6764002,0,1,1,0,0,31.68733,71.06623,77.2524,19.1154,17.42273,6.834983,81.09345,7.069038,52.95663,U
1,1.623274,0,87.41486,66.18165,0.8897457,0.3248849,-0.493805,-0.8066018,0.1231359,-0.08494075,-0.988748,-0.05628888,-0.08502279,-0.9947878,-0.4210086,-0.5176603,0.7448353,-0.5854864,-0.4791494,0.6539278,0,1,1,0,0,31.00846,71.2529,77.49228,19.58804,17.74325,6.996386,81.03557,7.093414,54.36666,U
1,1.632421,0,87.41486,66.16818,0.8718158,0.3206938,-0.4931876,-0.8086542,0.1182206,-0.0834714,-0.9894727,-0.0491756,-0.08702996,-0.9949912,-0.4208198,-0.5036268,0.7545004,-0.5845555,-0.4720562,0.6598922,0,1,1,0,0,31.09328,71.32092,77.48151,19.32864,17.67918,6.910759,81.18505,7.252473,54.28963,U
1,1.649774,0,87.41486,65.91703,0.8553124,0.3141313,-0.4915909,-0.8121945,0.1145065,-0.08706741,-0.9895997,-0.05349497,-0.09405584,-0.9941287,-0.4222764,-0.488308,0.7637001,-0.5831957,-0.4553781,0.6726912,0,1,1,0,0,31.19579,71.28472,77.42847,19.05852,17.50943,6.92304,81.2122,7.25966,53.96082,U
1,1.665805,0,87.41486,65.97885,0.8436101,0.3126802,-0.4812852,-0.818899,0.1232129,-0.07488607,-0.9895507,-0.05547472,-0.08471702,-0.9948596,-0.4210219,-0.4882493,0.76443,-0.5854511,-0.4482457,0.6755168,0,1,1,0,0,31.44438,71.20487,77.37656,18.76393,17.22783,6.937723,81.0112,7.113953,53.62669,U
1,1.676318,0,87.41486,66.05344,0.8409894,0.2884767,-0.480952,-0.827929,0.08827572,-0.08362745,-0.9925794,-0.09111214,-0.1002088,-0.990786,-0.3997547,-0.4822372,0.7795149,-0.5556993,-0.4462615,0.701462,0,1,1,0,0,31.50513,71.03679,77.23203,18.73374,17.30801,6.936901,80.9215,7.172763,53.38866,U
1,1.69879,0,87.41486,65.78198,0.8091259,0.3029911,-0.4610435,-0.8340476,0.108923,-0.07734138,-0.9910368,-0.08973547,-0.0970393,-0.991227,-0.3952408,-0.4950003,0.7737954,-0.5595291,-0.4494289,0.696377,0,1,1,0,0,31.88537,70.89355,77.04375,18.76002,17.17514,6.874935,81.04097,6.825911,52.67742,U
1,1.689539,0,87.41486,65.63219,0.8130102,0.3050573,-0.4698527,-0.8283589,0.1154768,-0.08214091,-0.989908,-0.084289,-0.09342968,-0.9920515,-0.3994067,-0.4860545,0.7773194,-0.5662313,-0.4433548,0.6948515,0,1,1,0,0,31.65427,70.94563,77.17987,18.70456,17.15651,6.862288,81.28873,6.85236,52.93765,U
1,1.680847,0,87.41486,65.85507,0.8317646,0.2988067,-0.4742129,-0.8281525,0.1184313,-0.0800288,-0.989732,-0.09025709,-0.09034617,-0.9918121,-0.4085358,-0.4899165,0.7701171,-0.5727382,-0.445379,0.6881922,0,1,1,0,0,31.6357,70.91325,77.19747,18.76659,17.21871,6.890838,80.96128,6.784576,53.05359,U
1,1.68425,0,87.41486,65.92746,0.8396829,0.2972714,-0.4734637,-0.8291332,0.1148433,-0.07941382,-0.9902043,-0.09066571,-0.09910268,-0.9909381,-0.410018,-0.4908836,0.7687123,-0.5729761,-0.4472429,0.6867839,0,1,1,0,0,31.65715,70.91314,77.14777,18.73782,17.21525,6.905545,80.62612,6.82395,53.04601,U
