f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, class
1,1.774266,0,82.89681,61.57613,0.7214882,0.375672,-0.567224,-0.7328898,0.09650809,-0.3989226,-0.911892,0.01501339,-0.337545,-0.9411897,-0.2272604,-0.3675292,0.9018176,-0.3864737,-0.3812267,0.839824,0,1,1,0,0,28.01968,65.92439,72.22489,17.63844,16.2572,6.971367,78.71298,10.23238,52.45571,U
1,1.760911,0,82.89681,61.13492,0.7463403,0.3582782,-0.5795909,-0.7319229,0.09643206,-0.4069104,-0.9083638,-0.007891067,-0.3539618,-0.9352266,-0.2154394,-0.388697,0.8958239,-0.3582178,-0.4045515,0.8414381,0,1,1,0,0,28.08612,65.62801,71.97419,17.66974,16.40145,7.098283,77.52914,9.674459,52.20375,U
1,1.748218,0,82.89681,60.93663,0.7467591,0.3584182,-0.5779732,-0.7331326,0.09680054,-0.4040703,-0.9095916,-0.0001292068,-0.3479761,-0.9375034,-0.2117249,-0.3952403,0.8938443,-0.3565453,-0.4112043,0.8389199,0,1,1,0,0,28.09567,65.69137,72.10129,17.8214,16.53366,7.052259,77.72654,9.918885,52.11634,U
1,1.751813,0,82.89681,60.82664,0.733167,0.3561642,-0.5808062,-0.7319912,0.09691694,-0.4098653,-0.9069827,0.008347944,-0.3507752,-0.9364225,-0.212745,-0.3851003,0.8980185,-0.3584925,-0.4014986,0.8427823,0,1,1,0,0,28.13848,65.6512,72.08392,17.79853,16.57144,6.995484,77.91501,10.16474,51.99456,U
1,1.769204,0,82.89681,61.23966,0.6919291,0.3594007,-0.584655,-0.7273305,0.1027963,-0.4125783,-0.9051034,0.02275384,-0.3475324,-0.9373918,-0.2313107,-0.3546461,0.9059368,-0.3919858,-0.3735359,0.8407247,0,1,1,0,0,28.28944,65.74348,72.12388,17.83403,16.52955,6.84155,78.9456,10.35078,52.11758,U
1,1.768104,0,82.89681,61.75291,0.7247417,0.3835584,-0.5704985,-0.7262329,0.08395253,-0.3984444,-0.9133423,0.02551887,-0.3414552,-0.9395516,-0.2049142,-0.3519334,0.9133198,-0.3505172,-0.3735185,0.858849,0,1,1,0,0,27.92856,65.87178,72.16477,17.48069,16.34764,6.951518,78.62588,10.66661,53.02899,U
1,1.754086,0,82.89681,62.79649,0.7731394,0.4062925,-0.5558125,-0.7252577,0.07092644,-0.3779724,-0.923096,-0.01757335,-0.3467782,-0.9377825,-0.2205205,-0.3558587,0.9081494,-0.3663152,-0.3601778,0.857954,0,1,1,0,0,27.75478,65.91478,72.26324,17.99485,16.28337,7.167686,79.62019,9.907119,53.92867,U
1,1.767876,0,82.89681,62.09605,0.7156968,0.3451701,-0.5700557,-0.7455831,0.0590938,-0.4041747,-0.912771,-0.0498113,-0.3657319,-0.9293864,-0.2225754,-0.3515691,0.9093181,-0.3628537,-0.3730325,0.8539227,0,1,1,0,0,28.31761,65.40699,71.87663,18.31034,16.49128,7.121994,79.63778,9.619787,52.21539,U
1,1.811414,0,82.89681,60.98979,0.6741426,0.3225309,-0.5626988,-0.7611464,0.05205698,-0.4241694,-0.9040853,-0.04127416,-0.3981414,-0.916395,-0.2192388,-0.3363753,0.9158526,-0.3487082,-0.360596,0.8650855,0,1,1,0,0,28.54444,65.1865,71.3491,18.11502,16.44577,7.169045,79.12375,9.628495,50.87777,U
1,1.769587,0,82.89681,61.5405,0.761018,0.3221417,-0.5675266,-0.7577191,0.05437824,-0.4127916,-0.9092008,-0.05515039,-0.4141034,-0.9085576,-0.2058108,-0.392629,0.8963729,-0.3317363,-0.3931721,0.8575352,0,1,1,0,0,28.1691,65.25195,71.12639,18.67923,16.81846,7.277498,77.88866,8.597294,51.52462,U
1,1.779382,0,82.89681,61.68373,0.7242415,0.3295277,-0.5592682,-0.7606777,0.0525105,-0.4132815,-0.909088,-0.05153328,-0.4054549,-0.9126613,-0.1982248,-0.3700839,0.9076039,-0.320258,-0.3863889,0.86495,0,1,1,0,0,28.31821,65.1739,71.27383,18.56879,16.72322,7.279047,78.68693,8.996086,51.35478,U
1,1.762285,0,82.89681,61.75509,0.7823582,0.3112821,-0.5757855,-0.7560255,0.0397913,-0.4186044,-0.9072965,-0.06039055,-0.4263437,-0.9025431,-0.2148798,-0.3980901,0.8918245,-0.3337384,-0.3837723,0.8610096,0,1,1,0,0,28.05667,65.17171,71.01116,18.90742,16.88307,7.451259,77.63709,8.633339,51.63335,U
1,1.79195,0,82.89681,62.15107,0.725572,0.3119745,-0.5814356,-0.7514018,0.0485356,-0.4308612,-0.901112,-0.05478086,-0.4556025,-0.8884961,-0.2139228,-0.3564548,0.9094927,-0.3309944,-0.3708692,0.8676974,0,1,1,0,0,28.21735,65.0516,70.63504,18.52108,16.79373,7.262819,77.84506,8.188256,51.65509,U
1,1.798289,0,82.89681,61.85416,0.7060818,0.3131771,-0.5734779,-0.7569961,0.05180914,-0.4224778,-0.9048913,-0.04077264,-0.4318905,-0.901004,-0.2170262,-0.3460525,0.912769,-0.3361512,-0.3525753,0.8733229,0,1,1,0,0,28.35921,65.17105,70.93985,18.39801,16.7297,7.21649,78.35905,8.801981,51.39345,U
1,1.797382,0,82.89681,61.82921,0.7060928,0.3153873,-0.5765043,-0.7537729,0.0689306,-0.4238587,-0.9031016,-0.0377804,-0.4446434,-0.8949105,-0.2083951,-0.3597144,0.9094927,-0.325988,-0.3664592,0.8714582,0,1,1,0,0,28.46269,65.09591,70.7156,18.48224,16.79646,7.256989,77.91851,8.230092,51.40971,U
1,1.806032,0,82.89681,62.04261,0.673037,0.3399872,-0.5863135,-0.7352858,0.07451697,-0.454394,-0.8876786,-0.01853197,-0.4524479,-0.8915982,-0.2186453,-0.3287342,0.9187644,-0.3454598,-0.3727925,0.8612104,0,1,1,0,0,28.4852,65.12626,70.79122,17.8889,16.58563,7.029251,78.02841,8.779733,51.75578,U
1,1.797802,0,82.89681,62.21424,0.7080885,0.3744215,-0.5781977,-0.724911,0.08542088,-0.4545041,-0.8866394,-0.02257971,-0.4224417,-0.9061088,-0.2283408,-0.3327799,0.9149415,-0.3586265,-0.3687079,0.8575789,0,1,1,0,0,28.28738,65.06786,71.15072,18.01119,16.48837,7.142953,78.56882,9.114473,52.18399,U
1,1.8353,0,82.89681,61.71908,0.6121905,0.3635645,-0.5702528,-0.736636,0.09917446,-0.454261,-0.8853312,-0.04241103,-0.4372278,-0.8983502,-0.1799249,-0.299807,0.9368793,-0.3184712,-0.3517349,0.8802605,0,1,1,0,0,28.83025,64.71926,70.74117,18.1195,16.60378,6.951773,79.24815,8.368671,51.06267,U
1,1.811417,0,82.89681,60.97524,0.5966284,0.3626961,-0.56648,-0.7399675,0.09892266,-0.4696032,-0.8773181,-0.05193428,-0.4499369,-0.891549,-0.07626239,-0.3077862,0.9483942,-0.2401508,-0.3901029,0.8889022,0,1,1,0,0,28.63118,64.26559,70.49172,18.47472,16.93161,6.618357,79.02553,8.559752,50.64281,U
1,1.793335,0,82.89681,61.25109,0.6371817,0.3739103,-0.5632628,-0.7368352,0.09564031,-0.465975,-0.8796137,-0.08510152,-0.4173659,-0.9047449,-0.09011215,-0.3278514,0.9404218,-0.2490002,-0.3897177,0.8866336,0,1,1,0,0,28.47503,64.27419,70.88065,18.60057,16.78708,6.925351,79.46043,9.043563,50.96886,U
0.8727878,0.3826717,0,82.89681,59.50387,0,0.2470769,-0.5618556,-0.7894753,0.1028584,-0.4474776,-0.8883603,-0.03086708,-0.4618753,-0.8864076,-0.06911866,-0.4913179,-0.8682334,0.029348,-0.6384776,-0.7690806,0,1,1,1,1,29.24755,63.38623,70.2346,64.34971,49.02473,20.27469,9.483976,9.202157,48.21811,U
1,0.2286931,0,82.89681,56.05696,0,0.09880704,-0.482642,-0.8702263,0.1929407,-0.2222393,-0.955711,0.09364124,-0.3069196,-0.9471176,0.02121754,-0.2872253,-0.957628,-0.03957717,-0.2552738,-0.9660584,0,1,1,1,1,29.2479,61.83994,71.06615,68.22954,56.65565,15.67402,9.395581,11.28848,44.97279,U
1,0.1678002,0,82.89681,57.12091,0,0.1538154,-0.455397,-0.8769005,0.1674885,-0.1705395,-0.9710118,0.08495694,-0.2895816,-0.9533755,0.02303835,-0.2846672,-0.9583495,-0.1161917,-0.2481831,-0.9617196,0,1,1,1,1,28.74848,62.20545,71.17287,68.23473,56.44791,15.43216,9.452574,10.5872,46.31239,U
1,0.2000867,0,82.89681,54.58663,0,0.05961603,-0.3995484,-0.9147716,0.3189351,-0.12673,-0.9392656,0.1426355,-0.2673976,-0.9529709,0.03990481,-0.3148189,-0.9483125,-0.08501891,-0.3244407,-0.9420775,0,1,1,1,1,27.57025,61.2392,70.99041,67.82101,55.81245,15.66995,7.383816,10.86126,42.84319,U
1,1.909932,0,82.89681,63.24884,0.5676466,0.3969404,-0.5509529,-0.7340907,0.05903161,-0.4331393,-0.8993918,-0.07553681,-0.4068437,-0.9103694,-0.2439177,-0.234732,0.9409596,-0.467329,-0.2483,0.8484992,0,1,1,0,0,28.66061,65.33248,71.17203,17.47506,15.38081,6.295487,81.2119,8.929078,52.24059,U
1,1.749842,0,82.89681,61.23962,0.7437039,0.3374624,-0.5573677,-0.7585911,0.07451081,-0.3897969,-0.9178815,-0.02660443,-0.3672841,-0.9297282,-0.2060499,-0.3820032,0.9008979,-0.3310554,-0.3935001,0.857648,0,1,1,0,0,28.37996,65.4932,72.10496,18.02631,16.53525,7.171457,78.60235,9.906846,51.40625,U
1,1.750266,0,82.89681,61.15563,0.7326274,0.3307954,-0.5572554,-0.7616041,0.07337365,-0.3956912,-0.9154478,-0.0185644,-0.3623309,-0.9318646,-0.1988828,-0.3883611,0.8997895,-0.3258914,-0.4041128,0.8546857,0,1,1,0,0,28.5386,65.44125,72.13523,18.02125,16.56182,7.120189,78.53963,10.24859,51.11248,U
1,1.742101,0,82.89681,61.15605,0.7438045,0.3243061,-0.5602501,-0.7621978,0.07447811,-0.395236,-0.9155553,-0.02116955,-0.3625666,-0.9317174,-0.1947145,-0.4031498,0.8941793,-0.3213343,-0.4185818,0.8494313,0,1,1,0,0,28.58587,65.4057,72.14109,18.13133,16.65586,7.128232,78.22984,10.20463,50.97841,U
1,1.756614,0,82.89681,61.22885,0.7463919,0.3323866,-0.5574707,-0.7607533,0.07934856,-0.383449,-0.9201471,-0.02473673,-0.3333011,-0.9424959,-0.1819797,-0.4020196,0.8973648,-0.3041133,-0.4330854,0.8485,0,1,1,0,0,28.52586,65.57812,72.18368,17.80649,16.57849,7.104188,77.95808,9.92342,51.34863,U
1,1.759095,0,82.89681,61.14444,0.7508852,0.3317521,-0.5712312,-0.7507567,0.07489497,-0.4055804,-0.9109859,-0.01523305,-0.3508213,-0.9363185,-0.1973029,-0.3886102,0.9000298,-0.3187251,-0.4101171,0.8545281,0,1,1,0,0,28.36266,65.36588,72.04573,17.90366,16.60143,7.157392,78.02493,10.33767,51.42833,U
1,1.752734,0,82.89681,61.50228,0.7870532,0.3494469,-0.5649876,-0.7474462,0.05875662,-0.4111689,-0.9096636,-0.0171944,-0.3496535,-0.9367213,-0.1770874,-0.3954271,0.9012644,-0.3121245,-0.4165894,0.8538334,0,1,1,0,0,28.08827,65.2333,72.07985,17.82899,16.46921,7.058291,77.77536,10.86327,51.92709,U
1,1.728665,0,82.89681,61.9129,0.7902843,0.3548489,-0.5679498,-0.7426407,0.05709483,-0.4057972,-0.912178,-0.0236834,-0.3564621,-0.9340096,-0.183987,-0.3905365,0.9020144,-0.3170185,-0.3890304,0.8649592,0,1,1,0,0,27.96737,65.2076,72.15064,18.29613,16.54455,7.248508,78.61642,10.79508,52.4697,U
1,1.798345,0,82.89681,60.67801,0.6166379,0.3201149,-0.5624502,-0.7623492,0.06654382,-0.4119958,-0.9087527,-0.03822293,-0.3857151,-0.9218259,-0.1937968,-0.317534,0.9282322,-0.3218515,-0.3303703,0.8872808,0,1,1,0,0,28.87731,65.16227,71.72302,18.0178,16.44015,7.147417,79.97777,9.93132,50.65572,U
0.5995032,1.620694,0.4912131,82.89681,43.81059,0.4072174,0.7022926,-0.3862668,-0.5979824,0.8185452,-0.5744076,0.006291707,0.8767289,-0.4696632,0.1037441,0.8759452,-0.4789215,0.05791618,0.9183011,-0.3785052,0.1160042,1,0,0,0,0,32.56636,43.75394,43.11698,37.9728,26.85823,17.14326,11.42923,7.341259,23.02605,U
