@RELATION train

@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE class {A,B,R,U,V,W}

@DATA
1,2.561541,0.8784933,86.4614,33.24068,0.613748,-0.2994414,0.003742484,-0.9541073,0.4968061,0.8662965,-0.05209598,0.3342511,0.9406667,-0.05850109,0.2136582,0.9636298,-0.160523,0.02607946,0.9392283,-0.342301,1,0,0,0,0,43.51794,38.28251,40.01924,37.64874,33.29513,8.282541,7.548871,4.624465,17.08632,A
1,2.539807,0.8976604,86.4614,33.82079,0.6117172,-0.2877449,0.00345859,-0.9577008,0.5113987,0.8562485,-0.07286939,0.3503956,0.9331759,-0.0800358,0.2334503,0.9550499,-0.1827035,0.04739324,0.9351751,-0.3510006,1,0,0,0,0,43.91681,39.02562,40.65544,38.17482,33.41995,8.544847,7.634134,4.59127,16.98094,A
1,2.535725,0.8863783,86.4614,34.19907,0.5953112,-0.289524,0.01272472,-0.9570862,0.5172543,0.8534548,-0.06374088,0.3551153,0.931462,-0.07919423,0.2386879,0.9546264,-0.1780915,0.05270778,0.938647,-0.3408278,1,0,0,0,0,43.85553,38.90359,40.69435,38.14696,33.27029,8.577687,7.639646,4.623616,17.28026,A
1,2.516928,0.889146,86.4614,35.07719,0.5778174,-0.3022314,0.01508458,-0.9531152,0.517147,0.8525444,-0.07567719,0.3546585,0.9303728,-0.09286363,0.2394265,0.9499326,-0.2007558,0.05427689,0.9335845,-0.3542232,1,0,0,0,0,43.77988,39.2122,41.12649,38.80066,33.69299,8.774453,7.648558,4.695229,17.44617,A
1,2.473078,0.864538,86.4614,34.17563,0.5958912,-0.2912737,0.01193855,-0.9565653,0.5244513,0.8454087,-0.1011683,0.3599553,0.9247572,-0.1235169,0.2472385,0.9413199,-0.2297608,0.06300177,0.9291417,-0.3643164,1,0,0,0,0,43.98879,40.10584,42.15991,39.76183,34.0471,9.146808,7.711459,4.734504,17.09241,A
1,2.442749,0.8665634,86.4614,34.48172,0.6013188,-0.2853941,0.01077022,-0.9583498,0.522095,0.8431774,-0.1283307,0.3570374,0.9216791,-0.1517628,0.2473523,0.9348107,-0.2548448,0.06557658,0.9237667,-0.3772994,1,0,0,0,0,44.17381,40.96447,43.05692,40.47625,34.37393,9.450507,7.871037,4.797129,16.8474,A
1,2.441744,0.8238778,86.4614,33.53046,0.6188675,-0.2847561,0.01052591,-0.9585422,0.5313644,0.8363597,-0.1347379,0.3659876,0.9177458,-0.1542582,0.2557887,0.9306296,-0.2617266,0.07476664,0.9140328,-0.3986902,1,0,0,0,0,44.13342,40.98169,43.0415,40.57981,34.75888,9.284463,7.836009,4.786398,16.60294,A
1,2.367948,0.8035926,86.4614,32.93146,0.6346635,-0.2971042,0.01343354,-0.9547505,0.5107815,0.8400459,-0.1828254,0.3439543,0.9184611,-0.1952552,0.2354,0.9176956,-0.3200337,0.05661774,0.906372,-0.4186696,1,0,0,0,0,43.76087,42.14083,44.33558,42.83122,36.01905,10.09262,7.825594,4.863061,16.2673,A
1,2.390013,0.8149025,86.4614,32.52143,0.6525596,-0.2887168,0.007987697,-0.9573812,0.5125306,0.8416213,-0.170253,0.3456381,0.9198308,-0.1855952,0.2348586,0.9244282,-0.3004564,0.05438199,0.9084307,-0.4144832,1,0,0,0,0,43.90146,41.8425,44.11079,42.14273,35.58624,9.859139,7.858526,4.901925,15.9474,A
1,2.326432,0.7278925,86.4614,28.18072,0.7577787,-0.257433,0.02347947,-0.9660109,0.5173889,0.8283963,-0.2146353,0.3474649,0.9106027,-0.2237648,0.2413506,0.9030327,-0.3553614,0.06608736,0.8890723,-0.4529711,1,0,0,0,0,44.07061,42.93867,45.02206,43.80492,36.9296,10.11729,7.805761,4.800447,14.22591,A
1,2.208438,0.8376183,86.4614,14.43157,1,-0.1517769,-0.00410827,-0.9884062,0.4717001,0.8224363,-0.3179582,0.294817,0.9022085,-0.3148059,0.1953696,0.8841822,-0.424326,0.02049248,0.8756078,-0.4825877,0,0,0,0,0,44.69441,45.12541,47.91679,46.08446,38.19278,10.43279,7.727896,5.379667,8.178054,A
0.5589751,2.449069,1,86.4614,21.42978,1,-0.2660966,-0.479015,-0.836503,-0.1678784,-0.956989,0.2366196,-0.3478614,-0.9058472,0.2417298,-0.4304868,-0.8654581,0.2562486,-0.5835686,-0.7879486,0.1964296,0,0,0,0,0,36.95394,36.24836,37.33424,31.98716,26.21962,9.90454,10.33108,7.017951,8.308327,A
1,1.395228,0.4539557,86.4614,67.81779,0,-0.02002497,-0.9098629,-0.4144256,0.1026744,-0.9750982,0.1965744,0.06483163,-0.9842272,0.1646015,0.1053937,-0.9724866,0.2077547,0.1678437,-0.9616151,0.2170825,1,1,1,1,1,38.94709,43.24825,43.47246,38.80176,35.97773,17.95892,16.63869,9.956756,27.65181,A
1,1.284663,0.2370286,86.4614,53.92604,0.1961371,0.1288336,-0.9892019,-0.06986789,0.06271593,-0.8494799,0.5238804,0.08753534,-0.9219418,0.3773073,0.1830908,-0.9142371,0.3614532,0.2371984,-0.9008548,0.3635898,1,1,1,1,1,37.34985,41.36332,44.05922,41.33729,38.29677,15.77341,14.47428,9.572206,22.02308,A
1,1.262295,0.1090767,86.4614,49.53313,0.3087832,0.1682803,-0.9851719,-0.03343668,0.02333637,-0.8258232,0.563446,0.05590942,-0.909887,0.4110716,0.1553289,-0.9127921,0.3777346,0.248113,-0.8951777,0.3702661,1,0,1,1,1,36.84096,41.30433,44.14459,41.96682,39.31601,16.09812,13.70366,9.758719,20.23988,A
1,1.297435,0.0874032,86.4614,41.78094,0.5075706,0.1950072,-0.9807688,0.008044563,-0.01536548,-0.7908093,0.6118697,0.02877733,-0.8953783,0.4443755,0.129546,-0.9057472,0.4035342,0.2234302,-0.8930007,0.3906773,1,0,1,1,1,35.69469,40.88469,44.19063,42.23449,39.70566,15.68577,13.44148,10.24514,16.11875,A
